raw_id,raw_file,commons_title,page_url,download_url,orig_width,orig_height,author,license,genus,group,categories
351,00351.jpg,"File:Lüdinghausen, Bauerschaft Reckelsum, Sonnenaufgang -- 2022 -- 9550-2.jpg","https://commons.wikimedia.org/wiki/File:L%C3%BCdinghausen,_Bauerschaft_Reckelsum,_Sonnenaufgang_--_2022_--_9550-2.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/L%C3%BCdinghausen%2C_Bauerschaft_Reckelsum%2C_Sonnenaufgang_--_2022_--_9550-2.jpg/1280px-L%C3%BCdinghausen%2C_Bauerschaft_Reckelsum%2C_Sonnenaufgang_--_2022_--_9550-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6700,4467,Dietmar Rabich,CC BY-SA 4.0,,unknown,Category:Bare trees in Lüdinghausen|Category:Blue hour in Lüdinghausen|Category:CC-BY-SA-4.0|Category:Dawn in Kreis Coesfeld|Category:Exposure time 1/20 sec|Category:F-number f/11|Category:Fields at dawn|Category:Fields in Kreis Coesfeld in January|Category:Fields in Lüdinghausen|Category:Foreglow in North Rhine-Westphalia|Category:ISO speed rating 100|Category:Images by XRay (flat list)|Category:Information field template with formatting|Category:Landscapes of Lüdinghausen|Category:Lens focal length 85 mm|Category:Lüdinghausen photographs taken on 2022-01-11|Category:Night landscapes of Germany|Category:Photographs by Dietmar Rabich/Available light photography/Blue hour|Category:Photographs by Dietmar Rabich/Contre-jour photography|Category:Photographs by Dietmar Rabich/Landscape photography|Category:Photographs by Dietmar Rabich/Lüdinghausen|Category:Photographs by Dietmar Rabich/Medium exposure|Category:Photographs by Dietmar Rabich/Quality images|Category:Photographs by Dietmar Rabich/Quality images of North Rhine-Westphalia|Category:Photographs by Dietmar Rabich/Quality images of agriculture|Category:Photographs by Dietmar Rabich/Quality images of landscapes|Category:Photographs by Dietmar Rabich/Quality images of trees|Category:Photographs by Dietmar Rabich/Tone-mapped HDR images|Category:Photographs by Dietmar Rabich/Tree photography|Category:Photographs by Dietmar Rabich/Year/2022|Category:Photographs with aspect ratio of 3:2|Category:Quality images|Category:Quality images of fields in Kreis Coesfeld|Category:Quality images of landscapes in Kreis Coesfeld|Category:Quality images of solitary trees|Category:Quality images of trees in Lüdinghausen|Category:Quality images of twilights of Germany|Category:Quality night photography in Kreis Coesfeld|Category:Self-published work|Category:Solitary trees in Kreis Coesfeld|Category:Taken with Canon EOS 5D Mark IV and Canon EF 24-105mm F4L IS II USM|Category:Tone-mapped HDR images of Lüdinghausen|Category:Tone-mapped HDR images of landscapes|Category:Trees at dawn|Category:Trees in North Rhine-Westphalia at night|Category:Trees in North Rhine-Westphalia in January 2022|Category:Trees in winter 2021-2022 in North Rhine-Westphalia|Category:Trees in winter in Kreis Coesfeld|Category:Uploaded with LrMediaWiki|Category:Winter 2021-2022 in Kreis Coesfeld|Category:Winter landscapes in North Rhine-Westphalia
352,00352.jpg,"File:Lüdinghausen, Bauerschaft Reckelsum, Sonnenaufgang -- 2022 -- 9561-5.jpg","https://commons.wikimedia.org/wiki/File:L%C3%BCdinghausen,_Bauerschaft_Reckelsum,_Sonnenaufgang_--_2022_--_9561-5.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/L%C3%BCdinghausen%2C_Bauerschaft_Reckelsum%2C_Sonnenaufgang_--_2022_--_9561-5.jpg/1280px-L%C3%BCdinghausen%2C_Bauerschaft_Reckelsum%2C_Sonnenaufgang_--_2022_--_9561-5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5953,4465,Dietmar Rabich,CC BY-SA 4.0,,unknown,Category:Bare trees in Lüdinghausen|Category:Blue hour in Lüdinghausen|Category:CC-BY-SA-4.0|Category:Dawn in Kreis Coesfeld|Category:Exposure time 1/50 sec|Category:F-number f/11|Category:Fields at dawn|Category:Fields in Kreis Coesfeld in January|Category:Fields in Lüdinghausen|Category:Foreglow in North Rhine-Westphalia|Category:ISO speed rating 100|Category:Images by XRay (flat list)|Category:Information field template with formatting|Category:Landscapes of Lüdinghausen|Category:Lens focal length 85 mm|Category:Lüdinghausen photographs taken on 2022-01-11|Category:Night landscapes of Germany|Category:Photographs by Dietmar Rabich/Available light photography/Blue hour|Category:Photographs by Dietmar Rabich/Contre-jour photography|Category:Photographs by Dietmar Rabich/Landscape photography|Category:Photographs by Dietmar Rabich/Lüdinghausen|Category:Photographs by Dietmar Rabich/Medium exposure|Category:Photographs by Dietmar Rabich/Quality images|Category:Photographs by Dietmar Rabich/Quality images of North Rhine-Westphalia|Category:Photographs by Dietmar Rabich/Quality images of agriculture|Category:Photographs by Dietmar Rabich/Quality images of landscapes|Category:Photographs by Dietmar Rabich/Quality images of trees|Category:Photographs by Dietmar Rabich/Tone-mapped HDR images|Category:Photographs by Dietmar Rabich/Tree photography|Category:Photographs by Dietmar Rabich/Year/2022|Category:Photographs with aspect ratio of 4:3|Category:Quality images|Category:Quality images of fields in Kreis Coesfeld|Category:Quality images of landscapes in Kreis Coesfeld|Category:Quality images of solitary trees|Category:Quality images of trees in Lüdinghausen|Category:Quality images of twilights of Germany|Category:Quality night photography in Kreis Coesfeld|Category:Self-published work|Category:Solitary trees in Kreis Coesfeld|Category:Taken with Canon EOS 5D Mark IV and Canon EF 24-105mm F4L IS II USM|Category:Tone-mapped HDR images of Lüdinghausen|Category:Tone-mapped HDR images of landscapes|Category:Trees at dawn|Category:Trees in North Rhine-Westphalia at night|Category:Trees in North Rhine-Westphalia in January 2022|Category:Trees in winter 2021-2022 in North Rhine-Westphalia|Category:Trees in winter in Kreis Coesfeld|Category:Uploaded with LrMediaWiki|Category:Winter 2021-2022 in Kreis Coesfeld|Category:Winter landscapes in North Rhine-Westphalia
353,00353.jpg,File:Mangrove Reflection Wide Ashtamudi Kollam Kerala Mar22 A7C 01464.jpg,https://commons.wikimedia.org/wiki/File:Mangrove_Reflection_Wide_Ashtamudi_Kollam_Kerala_Mar22_A7C_01464.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Mangrove_Reflection_Wide_Ashtamudi_Kollam_Kerala_Mar22_A7C_01464.jpg/1280px-Mangrove_Reflection_Wide_Ashtamudi_Kollam_Kerala_Mar22_A7C_01464.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5314,3543,"This Photo was taken by Timothy A. Gonsalves.  Feel free to use my photos, but please mention me as the author.  I would",CC BY-SA 4.0,,unknown,"Category:Ashtamudi Lake|Category:Black, blue, green, white|Category:CC-BY-SA-4.0|Category:Featured minimalist photos|Category:Featured pictures by Tagooty|Category:Featured pictures of India by Tagooty|Category:Featured pictures of Kerala|Category:Featured pictures of Kerala by Tagooty|Category:Featured pictures of lakes in India|Category:Featured pictures of landscapes in India|Category:Featured pictures of plants in India|Category:Featured pictures of trees|Category:Featured pictures on Wikimedia Commons|Category:Featured pictures on Wikipedia, Bengali|Category:Images by User:Tagooty|Category:Images by User:Tagooty/India|Category:Images with extracted images|Category:India photographs taken on 2022-03-05|Category:Mangroves in Kollam district|Category:March 2022 in Kerala|Category:Nature of Kollam|Category:Picture of the day by Tagooty|Category:Pictures of the Year (2022)|Category:Pictures of the Year (candidate)|Category:Pictures of the Year (finalist)|Category:Pictures of the Year (finalist) by Tagooty|Category:Pictures of the Year/2022 (finalist)|Category:Pictures of the day (2022)|Category:Quality images|Category:Quality images missing SDC creator|Category:Quality images missing SDC depicts|Category:Quality images of Kerala by Tagooty|Category:Quality images of flora in Kerala|Category:Quality images of lakes in Kerala|Category:Quality images of solitary trees|Category:Quality images of trees in India|Category:Reflections in lakes in India|Category:Self-published work|Category:Solitary trees in India|Category:Taken with Sony ILCE-7C|Category:Unidentified Avicennia"
354,00354.jpg,File:Michelau Weinberg-20201024-RM-165125.jpg,https://commons.wikimedia.org/wiki/File:Michelau_Weinberg-20201024-RM-165125.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Michelau_Weinberg-20201024-RM-165125.jpg/1280px-Michelau_Weinberg-20201024-RM-165125.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5184,3888,Ermell,CC BY-SA 4.0,,unknown,"Category:Bavaria photographs taken on 2020-10-24|Category:CC-BY-SA-4.0|Category:Clouds and blue sky in Lower Franconia|Category:Featured pictures by Ermell|Category:Featured pictures of Lower Franconia by Ermell|Category:Featured pictures of agriculture|Category:Featured pictures on Wikimedia Commons|Category:Files with coordinates missing SDC location of creation (49° N, 10° E)|Category:Images by User:Ermell taken in 2020|Category:Michelauer Vollburg|Category:Photographs by Ermell|Category:Quality images|Category:Quality images by Ermell|Category:Quality images of Lower Franconia by Ermell|Category:Quality images of solitary trees|Category:Self-published work|Category:Solitary trees in Bavaria|Category:Taken with Olympus E-M1 Mark II|Category:Taken with Olympus M.Zuiko Digital ED 12-100mm f/4 PRO|Category:Uploaded with LrMediaWiki"
355,00355.jpg,File:Nokkanes Leikanger 2015.jpg,https://commons.wikimedia.org/wiki/File:Nokkanes_Leikanger_2015.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Nokkanes_Leikanger_2015.jpg/1280px-Nokkanes_Leikanger_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5154,3983,Bjørn Erik Pedersen,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Files with coordinates missing SDC location of creation|Category:Hermansverk-Leikanger|Category:Quality images|Category:Quality images of solitary trees|Category:Self-published work|Category:Solitary trees in Norway|Category:Taken with Pentax K-3 II
356,00356.jpg,"File:Norderney, Dünenlandschaft -- 2018 -- 0932.jpg","https://commons.wikimedia.org/wiki/File:Norderney,_D%C3%BCnenlandschaft_--_2018_--_0932.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Norderney%2C_D%C3%BCnenlandschaft_--_2018_--_0932.jpg/1280px-Norderney%2C_D%C3%BCnenlandschaft_--_2018_--_0932.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6720,4480,Dietmar Rabich,CC BY-SA 4.0,,unknown,"Category:Bare trees in Lower Saxony|Category:CC-BY-SA-4.0|Category:Clouds in Landkreis Aurich|Category:Exposure time 1/100 sec|Category:F-number f/8|Category:FFH-Gebiet Nationalpark Niedersächsisches Wattenmeer|Category:ISO speed rating 100|Category:Images by XRay (flat list)|Category:Images from Wiki Loves Earth 2018|Category:Images from Wiki Loves Earth 2018 in Germany|Category:Images from Wiki Loves Earth 2018, DE-NI|Category:Images from Wiki Loves Earth Biosphere Reserves and UNESCO Global Geoparks 2018|Category:Information field template with formatting|Category:Landscapes of Landkreis Aurich|Category:Leafless trees in Germany|Category:Lens focal length 50 mm|Category:Nature of Norderney|Category:Norderney photographs taken on 2018-02-10|Category:Overcast in Lower Saxony|Category:Photographs by Dietmar Rabich/Landscape photography|Category:Photographs by Dietmar Rabich/Norderney|Category:Photographs by Dietmar Rabich/Quality images|Category:Photographs by Dietmar Rabich/Quality images from Wiki Loves Earth|Category:Photographs by Dietmar Rabich/Quality images of Lower Saxony|Category:Photographs by Dietmar Rabich/Quality images of World Heritage Sites|Category:Photographs by Dietmar Rabich/Quality images of landscapes|Category:Photographs by Dietmar Rabich/Quality images of national parks|Category:Photographs by Dietmar Rabich/Quality images of trees|Category:Photographs by Dietmar Rabich/Tree photography|Category:Photographs by Dietmar Rabich/Wiki Loves Earth/2018|Category:Photographs by Dietmar Rabich/Year/2018|Category:Photographs with aspect ratio of 3:2|Category:Protected areas with known WDPA-ID|Category:Quality images|Category:Quality images from Wiki Loves Earth 2018 in Germany|Category:Quality images of Nationalpark Niedersächsisches Wattenmeer|Category:Quality images of landscapes in Lower Saxony|Category:Quality images of nature in Norderney|Category:Quality images of solitary trees|Category:Quality images of the Wadden Sea|Category:Quality images of trees in Lower Saxony|Category:Self-published work|Category:Solitary trees in Lower Saxony|Category:Taken with Canon EOS 5D Mark IV and Canon EF 24-105mm F4L IS II USM|Category:Trees in Landkreis Aurich|Category:Trees in Lower Saxony in February 2018|Category:Trees in winter 2018-2019 in Lower Saxony|Category:Unidentified trees in Germany|Category:Uploaded with LrMediaWiki|Category:Winter in Norderney|Category:Winter landscapes in Lower Saxony"
357,00357.jpg,"File:Nottuln, Stevertal -- 2019 -- 4298.jpg","https://commons.wikimedia.org/wiki/File:Nottuln,_Stevertal_--_2019_--_4298.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Nottuln%2C_Stevertal_--_2019_--_4298.jpg/1280px-Nottuln%2C_Stevertal_--_2019_--_4298.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6720,4480,Dietmar Rabich,CC BY-SA 4.0,,unknown,Category:Bare trees in Nottuln|Category:Blue sky background in North Rhine-Westphalia|Category:Blue sky in Nottuln|Category:CC-BY-SA-4.0|Category:Exposure time 1/200 sec|Category:F-number f/9|Category:Fields in Kreis Coesfeld in April|Category:ISO speed rating 160|Category:Images by XRay (flat list)|Category:Information field template with formatting|Category:Landscapes of Nottuln|Category:Lens focal length 30 mm|Category:Meadows in Germany in spring|Category:Meadows in Nottuln|Category:Nottuln photographs taken on 2019-04-18|Category:Photographs by Dietmar Rabich/Landscape photography|Category:Photographs by Dietmar Rabich/Nottuln|Category:Photographs by Dietmar Rabich/Quality images|Category:Photographs by Dietmar Rabich/Quality images of North Rhine-Westphalia|Category:Photographs by Dietmar Rabich/Quality images of agriculture|Category:Photographs by Dietmar Rabich/Quality images of landscapes|Category:Photographs by Dietmar Rabich/Quality images of rivers|Category:Photographs by Dietmar Rabich/Quality images of trees|Category:Photographs by Dietmar Rabich/Tree photography|Category:Photographs by Dietmar Rabich/Year/2019|Category:Photographs with aspect ratio of 3:2|Category:Quality images|Category:Quality images of fields in Kreis Coesfeld|Category:Quality images of landscapes in Kreis Coesfeld|Category:Quality images of rivers in North Rhine-Westphalia|Category:Quality images of solitary trees|Category:Quality images of trees in Nottuln|Category:Quality images of valleys|Category:Rivers of Germany in 2019|Category:Self-published work|Category:Solitary trees in Kreis Coesfeld|Category:Spring 2019 in Nottuln|Category:Spring landscapes in North Rhine-Westphalia|Category:Stever|Category:Stevern|Category:Taken with Canon EOS 5D Mark IV and Canon EF 24-105mm F4L IS II USM|Category:Trees and sky in Germany|Category:Trees in North Rhine-Westphalia in April 2019|Category:Trees in spring 2019 in North Rhine-Westphalia|Category:Trees in spring in Kreis Coesfeld|Category:Trees with blue sky background|Category:Unidentified trees in Germany|Category:Uploaded with LrMediaWiki
358,00358.jpg,"File:Nottuln, Stevertal, Stever -- 2017 -- 0697.jpg","https://commons.wikimedia.org/wiki/File:Nottuln,_Stevertal,_Stever_--_2017_--_0697.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/Nottuln%2C_Stevertal%2C_Stever_--_2017_--_0697.jpg/1280px-Nottuln%2C_Stevertal%2C_Stever_--_2017_--_0697.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5472,3648,Dietmar Rabich,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Clouds and blue sky in Nottuln|Category:Clouds in Germany in July 2017|Category:Exposure time 1/80 sec|Category:F-number f/8|Category:ISO speed rating 100|Category:Images by XRay (flat list)|Category:Information field template with formatting|Category:Landscapes of Nottuln|Category:Lens focal length 15 mm|Category:Nottuln photographs taken on 2017-07-06|Category:Photographs by Dietmar Rabich/Landscape photography|Category:Photographs by Dietmar Rabich/Nottuln|Category:Photographs by Dietmar Rabich/Quality images|Category:Photographs by Dietmar Rabich/Quality images of North Rhine-Westphalia|Category:Photographs by Dietmar Rabich/Quality images of landscapes|Category:Photographs by Dietmar Rabich/Quality images of rivers|Category:Photographs by Dietmar Rabich/Quality images of trees|Category:Photographs by Dietmar Rabich/Tree photography|Category:Photographs by Dietmar Rabich/Year/2017|Category:Photographs with aspect ratio of 3:2|Category:Quality images|Category:Quality images of bodies of water in Kreis Coesfeld|Category:Quality images of landscapes in Kreis Coesfeld|Category:Quality images of rivers in North Rhine-Westphalia|Category:Quality images of solitary trees|Category:Quality images of trees in Nottuln|Category:Quality images of valleys|Category:Rivers of Germany in 2017|Category:Self-published work|Category:Solitary trees in Kreis Coesfeld|Category:Stever|Category:Stevern|Category:Summer 2017 in Kreis Coesfeld|Category:Summer in Nottuln|Category:Summer landscapes in North Rhine-Westphalia|Category:Taken with Canon EF-S 15-85mm F3.5-5.6 IS USM|Category:Taken with Canon EOS 70D|Category:Trees and sky in Germany|Category:Trees in North Rhine-Westphalia in July 2017|Category:Trees in summer 2017 in North Rhine-Westphalia|Category:Trees in summer in Nottuln|Category:Trees with clouds and blue sky background|Category:Unidentified trees in Germany|Category:Uploaded with VicuñaUploader
359,00359.jpg,File:Oak in Tohogne autumn 2017.jpg,https://commons.wikimedia.org/wiki/File:Oak_in_Tohogne_autumn_2017.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/Oak_in_Tohogne_autumn_2017.jpg/1280px-Oak_in_Tohogne_autumn_2017.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2848,4288,Pierre-Jacques Despa,CC BY-SA 4.0,Quercus,broadleaf,"Category:2017 in Durbuy|Category:Autumn 2017 in Belgium|Category:Belgium photographs taken on 2017-10-29|Category:CC-BY-SA-4.0|Category:Files with coordinates missing SDC location of creation (50° N, 5° E)|Category:Quality images|Category:Quality images by PJDespa|Category:Quality images of Durbuy|Category:Quality images of Quercus robur|Category:Quality images of solitary trees|Category:Quercus robur in Belgium|Category:Quercus robur in autumn|Category:Quercus robur in the Northern Hemisphere in October|Category:Self-published work|Category:Solitary Quercus robur|Category:Solitary trees in Belgium|Category:Taken with Nikon D90|Category:Tohogne|Category:Trees in Durbuy"
360,00360.jpg,File:Oak tree Sunol Regional Wilderness California 2023 dllu.jpg,https://commons.wikimedia.org/wiki/File:Oak_tree_Sunol_Regional_Wilderness_California_2023_dllu.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/Oak_tree_Sunol_Regional_Wilderness_California_2023_dllu.jpg/1280px-Oak_tree_Sunol_Regional_Wilderness_California_2023_dllu.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,11648,8736,Daniel Lu (User:dllu),CC BY-SA 4.0,Quercus,broadleaf,"Category:CC-BY-SA-4.0|Category:Exposure time 1/250 sec|Category:Featured pictures by dllu|Category:Featured pictures on Wikimedia Commons|Category:Grasslands of California|Category:Lens focal length 180 mm|Category:Quality images|Category:Quality images by dllu|Category:Quality images missing SDC creator|Category:Quality images missing SDC depicts|Category:Quality images missing SDC inception|Category:Quality images missing SDC source of file|Category:Quality images of solitary trees|Category:Quality images with different SDC Commons quality assessment|Category:Quercus in the United States|Category:Self-published work|Category:Solitary trees in the United States|Category:Sunol Regional Wilderness|Category:Taken with Fujifilm GFX100S|Category:Trees in Alameda County, California"
361,00361.jpg,"File:Pinus halepensis, Rosis, Hérault (01).jpg","https://commons.wikimedia.org/wiki/File:Pinus_halepensis,_Rosis,_H%C3%A9rault_(01).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Pinus_halepensis%2C_Rosis%2C_H%C3%A9rault_%2801%29.jpg/1280px-Pinus_halepensis%2C_Rosis%2C_H%C3%A9rault_%2801%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4928,3080,Christian Ferrer,CC BY-SA 3.0,Pinus,conifer,"Category:April 2013 in Hérault|Category:Bretagne photographs taken on 2013-04-28|Category:CC-BY-SA-3.0|Category:Caroux-Espinouse|Category:Files with coordinates missing SDC location of creation|Category:Quality images|Category:Quality images missing SDC depicts|Category:Quality images of Pinus halepensis|Category:Quality images of Rosis, Hérault|Category:Quality images of solitary trees|Category:Rosis|Category:Self-published work|Category:Solitary trees in Hérault|Category:Taken with Pentax K-5|Category:Taken with SMC Pentax-DA 18-55mm F3.5-5.6 AL WR"
362,00362.jpg,File:Rural landscape in Conques-en-Rouergue.jpg,https://commons.wikimedia.org/wiki/File:Rural_landscape_in_Conques-en-Rouergue.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Rural_landscape_in_Conques-en-Rouergue.jpg/1280px-Rural_landscape_in_Conques-en-Rouergue.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4727,3281,Krzysztof Golik,CC BY-SA 4.0,,unknown,Category:2018 in Aveyron|Category:CC-BY-SA-4.0|Category:Countryside in France|Category:Files with coordinates missing SDC location of creation|Category:Occitanie photographs taken on 2018-11-06|Category:Quality images|Category:Quality images missing SDC depicts|Category:Quality images of France by Tournasol7|Category:Quality images of Saint-Cyprien-sur-Dourdou|Category:Quality images of solitary trees|Category:Saint-Cyprien-sur-Dourdou|Category:Self-published work|Category:Solitary trees in France|Category:Taken with Nikon D3300|Category:Tournasol7's quality images
363,00363.jpg,File:Sv Ana.jpg,https://commons.wikimedia.org/wiki/File:Sv_Ana.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/Sv_Ana.jpg/1280px-Sv_Ana.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3888,2592,architect: unknown (late 16th / early 17th century).[1]Photo: Yerpo,CC BY-SA 3.0,,unknown,"Category:CC-BY-SA-3.0|Category:Church roofs in Slovenia|Category:Clouds and blue sky in Slovenia|Category:Clouds in Inner Carniola|Category:Featured pictures on Wikipedia, Persian|Category:Featured pictures on Wikipedia, Slovenian|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration redundant|Category:Photographs by User:Yerpo|Category:Quality images|Category:Quality images missing SDC depicts|Category:Quality images of churches in Slovenia|Category:Quality images of solitary trees|Category:Self-published work|Category:Solitary trees in Slovenia|Category:Square towers|Category:St. Anne's Church (Jezero)|Category:Taken with Canon EOS 40D|Category:Unidentified trees in Slovenia"
364,00364.jpg,File:Sv. Egidij Zrece 1.jpg,https://commons.wikimedia.org/wiki/File:Sv._Egidij_Zrece_1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Sv._Egidij_Zrece_1.jpg/1280px-Sv._Egidij_Zrece_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3888,2592,Yerpo,CC BY-SA 3.0,,unknown,Category:40 km/h speed limit road signs in Slovenia|Category:CC-BY-SA-3.0|Category:Crosses in Slovenia|Category:Cultural monuments of Slovenia with known IDs|Category:Egidij (given name)|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration redundant|Category:October 2009 Slovenia photographs|Category:Photographs by User:Yerpo|Category:Quality images|Category:Quality images by Yerpo|Category:Quality images missing SDC depicts|Category:Quality images of churches in Slovenia|Category:Quality images of crosses|Category:Quality images of solitary trees|Category:Self-published work|Category:Slate roofs in Slovenia|Category:Solitary trees in Slovenia|Category:SpomenikSVN warning|Category:St. Giles's Parish Church (Zreče)|Category:Taken with Canon EOS 40D
365,00365.jpg,"File:Sydney (AU), Royal Botanic Gardens -- 2019 -- 3081.jpg","https://commons.wikimedia.org/wiki/File:Sydney_(AU),_Royal_Botanic_Gardens_--_2019_--_3081.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Sydney_%28AU%29%2C_Royal_Botanic_Gardens_--_2019_--_3081.jpg/1280px-Sydney_%28AU%29%2C_Royal_Botanic_Gardens_--_2019_--_3081.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6087,4058,Dietmar Rabich,CC BY-SA 4.0,,unknown,"Category:Australia photographs taken on 2019-10-25|Category:Blue sky in New South Wales|Category:Buildings with addresses|Category:CC-BY-SA-4.0|Category:Exposure time 1/30 sec|Category:F-number f/8|Category:ISO speed rating 160|Category:Images by XRay (flat list)|Category:Information field template with formatting|Category:Lens focal length 24 mm|Category:Nature of Australia in October 2019|Category:October 2019 in Sydney|Category:Ornamental trees in Australia|Category:Photographs by Dietmar Rabich/Australia|Category:Photographs by Dietmar Rabich/Quality images|Category:Photographs by Dietmar Rabich/Quality images of Australia|Category:Photographs by Dietmar Rabich/Quality images of gardens and parks|Category:Photographs by Dietmar Rabich/Quality images of trees|Category:Photographs by Dietmar Rabich/Tree photography|Category:Photographs by Dietmar Rabich/Year/2019|Category:Photographs with aspect ratio of 3:2|Category:Quality images|Category:Quality images of Sydney|Category:Quality images of botanical gardens in Australia|Category:Quality images of solitary trees|Category:Quality images of trees in Australia|Category:Recent changes of XRay's photographs by third parties|Category:Royal Botanic Gardens, Sydney|Category:Self-published work|Category:Shadows of trees in Australia|Category:Solitary trees in Australia|Category:Spring 2019 in Australia|Category:Spring in New South Wales|Category:Taken with Canon EOS 5D Mark IV and Canon EF 24-105mm F4L IS II USM|Category:Trees in Australia in October|Category:Trees in October 2019|Category:Trees in Sydney|Category:Trees in spring in Australia|Category:Unidentified trees in Australia|Category:Uploaded with LrMediaWiki"
366,00366.jpg,File:Tohogne tree.jpg,https://commons.wikimedia.org/wiki/File:Tohogne_tree.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Tohogne_tree.jpg/1280px-Tohogne_tree.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2848,4288,PJDespa,CC BY-SA 3.0,,unknown,"Category:2013 in Durbuy|Category:Bare trees in Belgium|Category:Belgium photographs taken on 2013-02-10|Category:CC-BY-SA-3.0|Category:Files with coordinates missing SDC location of creation (50° N, 5° E)|Category:Quality images|Category:Quality images by PJDespa|Category:Quality images of Belgium|Category:Quality images of Durbuy|Category:Quality images of snow|Category:Quality images of solitary trees|Category:Self-published work|Category:Snow in Durbuy|Category:Solitary trees in Belgium|Category:Taken with Nikon D90|Category:Tohogne|Category:Trees in Durbuy|Category:Trees in snow in Belgium|Category:Viscum album in Belgium"
367,00367.jpg,File:Tree with mistletoe in Durbuy.jpg,https://commons.wikimedia.org/wiki/File:Tree_with_mistletoe_in_Durbuy.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/Tree_with_mistletoe_in_Durbuy.jpg/1280px-Tree_with_mistletoe_in_Durbuy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2848,4288,Pierre-Jacques DESPA,CC BY-SA 4.0,Prunus,broadleaf,"Category:2017 in Durbuy|Category:Autumn 2017 in Belgium|Category:Belgium photographs taken on 2017-10-29|Category:CC-BY-SA-4.0|Category:Files with coordinates missing SDC location of creation (50° N, 5° E)|Category:Mistletoe|Category:Quality images|Category:Quality images by PJDespa|Category:Quality images missing SDC depicts|Category:Quality images of Durbuy|Category:Quality images of landscapes in Belgium|Category:Quality images of solitary trees|Category:Self-published work|Category:Solitary trees in Belgium|Category:Taken with Nikon D90|Category:Tohogne|Category:Trees in Durbuy|Category:Unidentified Prunus"
